,Month,Attrition Count,YTD Expenses,Demand Count,Avl.Bench(Skill),Allocated Bench,Prop. New Hire,Prop. EOY Expense,Unmet Demand,Adj. New Hire,Adj. EOY Expenses,YTD Opportunity Cost,Total Bench HeadCount,Total Billable HeadCount,Total HeadCount
352,January,182,542520,3,0,0,3,2139940,0,3,2139940,0,212,10031,10243
353,January,182,542520,4,0,0,4,2139940,0,4,2139940,0,212,10035,10247
354,January,182,542520,1,0,0,1,2139940,0,1,2139940,0,212,10036,10248
355,January,182,542520,4,1,1,3,2132405,0,3,2132405,0,211,10040,10251
356,January,182,542520,4,0,0,4,2132405,0,4,2132405,0,211,10044,10255
357,January,182,542520,4,0,0,4,2132405,0,4,2132405,0,211,10048,10259
358,January,182,542520,4,0,0,4,2132405,0,4,2132405,0,211,10052,10263
359,January,182,542520,3,0,0,3,2132405,0,3,2132405,0,211,10055,10266
360,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9878,10085
361,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9879,10086
362,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9880,10087
363,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9881,10088
364,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9882,10089
365,February,364,813780,1,0,0,1,2231730,0,1,2231730,0,207,9883,10090
366,February,364,813780,1,1,1,0,2224880,0,0,2224880,0,206,9884,10090
367,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9885,10091
368,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9886,10092
369,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9887,10093
370,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9888,10094
371,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9889,10095
372,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9890,10096
373,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9891,10097
374,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9892,10098
375,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9893,10099
376,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9894,10100
377,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9895,10101
378,February,364,813780,1,0,0,1,2224880,0,1,2224880,0,206,9896,10102
379,February,364,813780,1,1,1,0,2218030,0,0,2218030,0,205,9897,10102
380,February,364,813780,1,0,0,1,2218030,0,1,2218030,0,205,9898,10103
381,February,364,813780,1,0,0,1,2218030,0,1,2218030,0,205,9899,10104
382,February,364,813780,1,0,0,1,2218030,0,1,2218030,0,205,9900,10105
383,February,364,813780,1,0,0,1,2218030,0,1,2218030,0,205,9901,10106
384,February,364,813780,1,6,1,0,2211180,0,0,2211180,0,204,9902,10106
385,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9903,10107
386,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9904,10108
387,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9905,10109
388,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9906,10110
389,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9907,10111
390,February,364,813780,1,0,0,1,2211180,0,1,2211180,0,204,9908,10112
391,February,364,813780,1,1,1,0,2204330,0,0,2204330,0,203,9909,10112
392,February,364,813780,1,0,0,1,2204330,0,1,2204330,0,203,9910,10113
393,February,364,813780,1,0,0,1,2204330,0,1,2204330,0,203,9911,10114
394,February,364,813780,1,0,0,1,2204330,0,1,2204330,0,203,9912,10115
395,February,364,813780,1,0,0,1,2204330,0,1,2204330,0,203,9913,10116
396,February,364,813780,1,2,1,0,2197480,0,0,2197480,0,202,9914,10116
397,February,364,813780,1,1,1,0,2190630,0,0,2190630,0,201,9915,10116
398,February,364,813780,1,0,0,1,2190630,0,1,2190630,0,201,9916,10117
399,February,364,813780,1,0,0,1,2190630,0,1,2190630,0,201,9917,10118
400,February,364,813780,1,0,0,1,2190630,0,1,2190630,0,201,9918,10119
401,February,364,813780,1,0,0,1,2190630,0,1,2190630,0,201,9919,10120
402,February,364,813780,1,1,1,0,2183780,0,0,2183780,0,200,9920,10120
403,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9921,10121
404,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9922,10122
405,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9923,10123
406,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9924,10124
407,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9925,10125
408,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9926,10126
409,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9927,10127
410,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9928,10128
411,February,364,813780,1,0,0,1,2183780,0,1,2183780,0,200,9929,10129
412,February,364,813780,1,1,1,0,2176930,0,0,2176930,0,199,9930,10129
413,February,364,813780,1,0,0,1,2176930,0,1,2176930,0,199,9931,10130
414,February,364,813780,1,0,0,1,2176930,0,1,2176930,0,199,9932,10131
415,February,364,813780,1,1,1,0,2170080,0,0,2170080,0,198,9933,10131
416,February,364,813780,1,5,1,0,2163230,0,0,2163230,0,197,9934,10131
417,February,364,813780,1,4,1,0,2156380,0,0,2156380,0,196,9935,10131
418,February,364,813780,1,1,1,0,2149530,0,0,2149530,0,195,9936,10131
419,February,364,813780,1,3,1,0,2142680,0,0,2142680,0,194,9937,10131
420,February,364,813780,1,2,1,0,2135830,0,0,2135830,0,193,9938,10131
421,February,364,813780,1,0,0,1,2135830,0,1,2135830,0,193,9939,10132
422,February,364,813780,1,0,0,1,2135830,0,1,2135830,0,193,9940,10133
423,February,364,813780,1,0,0,1,2135830,0,1,2135830,0,193,9941,10134
424,February,364,813780,1,0,0,1,2135830,0,1,2135830,0,193,9942,10135
425,February,364,813780,1,0,0,1,2135830,0,1,2135830,0,193,9943,10136
426,February,364,813780,1,2,1,0,2128980,0,0,2128980,0,192,9944,10136
427,February,364,813780,1,2,1,0,2122130,0,0,2122130,0,191,9945,10136
428,February,364,813780,1,1,1,0,2115280,0,0,2115280,0,190,9946,10136
429,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9947,10137
430,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9948,10138
431,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9949,10139
432,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9950,10140
433,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9951,10141
434,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9952,10142
435,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9953,10143
436,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9954,10144
437,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9955,10145
438,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9956,10146
439,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9957,10147
440,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9958,10148
441,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9959,10149
442,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9960,10150
443,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9961,10151
444,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9962,10152
445,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9963,10153
446,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9964,10154
447,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9965,10155
448,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9966,10156
449,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9967,10157
450,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9968,10158
451,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9969,10159
452,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9970,10160
453,February,364,813780,1,0,0,1,2115280,0,1,2115280,0,190,9971,10161
454,February,364,813780,1,1,1,0,2108430,0,0,2108430,0,189,9972,10161
455,February,364,813780,1,0,0,1,2108430,0,1,2108430,0,189,9973,10162
456,February,364,813780,1,6,1,0,2101580,0,0,2101580,0,188,9974,10162
457,February,364,813780,1,0,0,1,2101580,0,1,2101580,0,188,9975,10163
458,February,364,813780,1,0,0,1,2101580,0,1,2101580,0,188,9976,10164
459,February,364,813780,1,0,0,1,2101580,0,1,2101580,0,188,9977,10165
460,February,364,813780,1,1,1,0,2094730,0,0,2094730,0,187,9978,10165
461,February,364,813780,1,0,0,1,2094730,0,1,2094730,0,187,9979,10166
462,February,364,813780,1,0,0,1,2094730,0,1,2094730,0,187,9980,10167
463,February,364,813780,1,0,0,1,2094730,0,1,2094730,0,187,9981,10168
464,February,364,813780,1,0,0,1,2094730,0,1,2094730,0,187,9982,10169
465,February,364,813780,1,1,1,0,2087880,0,0,2087880,0,186,9983,10169
466,February,364,813780,1,0,0,1,2087880,0,1,2087880,0,186,9984,10170
467,February,364,813780,1,0,0,1,2087880,0,1,2087880,0,186,9985,10171
468,February,364,813780,1,0,0,1,2087880,0,1,2087880,0,186,9986,10172
469,February,364,813780,1,0,0,1,2087880,0,1,2087880,0,186,9987,10173
470,February,364,813780,1,4,1,0,2081030,0,0,2081030,0,185,9988,10173
471,February,364,813780,1,3,1,0,2074180,0,0,2074180,0,184,9989,10173
472,February,364,813780,1,2,1,0,2067330,0,0,2067330,0,183,9990,10173
473,February,364,813780,1,1,1,0,2060480,0,0,2060480,0,182,9991,10173
474,February,364,813780,1,0,0,1,2060480,0,1,2060480,0,182,9992,10174
475,February,364,813780,1,0,0,1,2060480,0,1,2060480,0,182,9993,10175
476,February,364,813780,1,0,0,1,2060480,0,1,2060480,0,182,9994,10176
477,February,364,813780,1,0,0,1,2060480,0,1,2060480,0,182,9995,10177
478,February,364,813780,1,0,0,1,2060480,0,1,2060480,0,182,9996,10178
479,February,364,813780,1,1,1,0,2053630,0,0,2053630,0,181,9997,10178
480,February,364,813780,1,0,0,1,2053630,0,1,2053630,0,181,9998,10179
481,February,364,813780,1,0,0,1,2053630,0,1,2053630,0,181,9999,10180
482,February,364,813780,1,0,0,1,2053630,0,1,2053630,0,181,10000,10181
483,February,364,813780,1,1,1,0,2046780,0,0,2046780,0,180,10001,10181
484,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10002,10182
485,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10003,10183
486,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10004,10184
487,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10005,10185
488,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10006,10186
489,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10007,10187
490,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10008,10188
491,February,364,813780,1,0,0,1,2046780,0,1,2046780,0,180,10009,10189
492,February,364,813780,1,1,1,0,2039930,0,0,2039930,0,179,10010,10189
493,February,364,813780,1,0,0,1,2039930,0,1,2039930,0,179,10011,10190
494,February,364,813780,1,0,0,1,2039930,0,1,2039930,0,179,10012,10191
495,February,364,813780,1,0,0,1,2039930,0,1,2039930,0,179,10013,10192
496,February,364,813780,1,1,1,0,2033080,0,0,2033080,0,178,10014,10192
497,February,364,813780,1,0,0,1,2033080,0,1,2033080,0,178,10015,10193
498,February,364,813780,1,2,1,0,2026230,0,0,2026230,0,177,10016,10193
499,February,364,813780,1,1,1,0,2019380,0,0,2019380,0,176,10017,10193
500,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10018,10194
501,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10019,10195
502,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10020,10196
503,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10021,10197
504,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10022,10198
505,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10023,10199
506,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10024,10200
507,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10025,10201
508,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10026,10202
509,February,364,813780,1,0,0,1,2019380,0,1,2019380,0,176,10027,10203
510,February,364,813780,1,2,1,0,2012530,0,0,2012530,0,175,10028,10203
511,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10029,10204
512,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10030,10205
513,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10031,10206
514,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10032,10207
515,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10033,10208
516,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10034,10209
517,February,364,813780,1,0,0,1,2012530,0,1,2012530,0,175,10035,10210
518,February,364,813780,1,2,1,0,2005680,0,0,2005680,0,174,10036,10210
519,February,364,813780,1,1,1,0,1998830,0,0,1998830,0,173,10037,10210
520,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10038,10211
521,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10039,10212
522,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10040,10213
523,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10041,10214
524,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10042,10215
525,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10043,10216
526,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10044,10217
527,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10045,10218
528,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10046,10219
529,February,364,813780,1,0,0,1,1998830,0,1,1998830,0,173,10047,10220
530,February,364,813780,1,5,1,0,1991980,0,0,1991980,0,172,10048,10220
531,February,364,813780,1,4,1,0,1985130,0,0,1985130,0,171,10049,10220
532,February,364,813780,1,3,1,0,1978280,0,0,1978280,0,170,10050,10220
533,February,364,813780,1,2,1,0,1971430,0,0,1971430,0,169,10051,10220
534,February,364,813780,1,0,0,1,1971430,0,1,1971430,0,169,10052,10221
535,February,364,813780,1,0,0,1,1971430,0,1,1971430,0,169,10053,10222
536,February,364,813780,1,0,0,1,1971430,0,1,1971430,0,169,10054,10223
537,February,364,813780,1,2,1,0,1964580,0,0,1964580,0,168,10055,10223
538,February,364,813780,1,0,0,1,1964580,0,1,1964580,0,168,10056,10224
539,February,364,813780,1,3,1,0,1957730,0,0,1957730,0,167,10057,10224
540,February,364,813780,1,0,0,1,1957730,0,1,1957730,0,167,10058,10225
541,February,364,813780,1,0,0,1,1957730,0,1,1957730,0,167,10059,10226
542,February,364,813780,1,2,1,0,1950880,0,0,1950880,0,166,10060,10226
543,February,364,813780,1,1,1,0,1944030,0,0,1944030,0,165,10061,10226
544,February,364,813780,3,0,0,3,1944030,0,3,1944030,0,165,10064,10229
545,February,364,813780,1,0,0,1,1944030,0,1,1944030,0,165,10065,10230
546,February,364,813780,4,2,2,2,1930330,0,2,1930330,0,163,10069,10232
547,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10070,10233
548,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10072,10235
549,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10075,10238
550,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10076,10239
551,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10080,10243
552,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10083,10246
553,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10087,10250
554,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10090,10253
555,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10094,10257
556,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10095,10258
557,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10099,10262
558,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10102,10265
559,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10104,10267
560,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10105,10268
561,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10106,10269
562,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10108,10271
563,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10112,10275
564,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10116,10279
565,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10118,10281
566,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10120,10283
567,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10122,10285
568,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10126,10289
569,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10130,10293
570,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10131,10294
571,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10134,10297
572,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10138,10301
573,February,364,813780,4,0,0,4,1930330,0,4,1930330,0,163,10142,10305
574,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10145,10308
575,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10147,10310
576,February,364,813780,1,0,0,1,1930330,0,1,1930330,0,163,10148,10311
577,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10151,10314
578,February,364,813780,3,0,0,3,1930330,0,3,1930330,0,163,10154,10317
579,February,364,813780,2,0,0,2,1930330,0,2,1930330,0,163,10156,10319
580,February,364,813780,3,2,2,1,1916630,0,1,1916630,0,161,10159,10320
581,February,364,813780,2,0,0,2,1916630,0,2,1916630,0,161,10161,10322
582,February,364,813780,3,0,0,3,1916630,0,3,1916630,0,161,10164,10325
583,February,364,813780,4,5,4,0,1889230,0,0,1889230,0,157,10168,10325
584,February,364,813780,4,1,1,3,1882380,0,3,1882380,0,156,10172,10328
585,February,364,813780,2,0,0,2,1882380,0,2,1882380,0,156,10174,10330
586,February,364,813780,2,0,0,2,1882380,0,2,1882380,0,156,10176,10332
587,February,364,813780,2,0,0,2,1882380,0,2,1882380,0,156,10178,10334
588,February,364,813780,1,0,0,1,1882380,0,1,1882380,0,156,10179,10335
589,February,364,813780,4,0,0,4,1882380,0,4,1882380,0,156,10183,10339
590,February,364,813780,1,0,0,1,1882380,0,1,1882380,0,156,10184,10340
591,February,364,813780,1,0,0,1,1882380,0,1,1882380,0,156,10185,10341
592,February,364,813780,4,0,0,4,1882380,0,4,1882380,0,156,10189,10345
593,February,364,813780,3,0,0,3,1882380,0,3,1882380,0,156,10192,10348
594,February,364,813780,4,0,0,4,1882380,0,4,1882380,0,156,10196,10352
595,February,364,813780,4,0,0,4,1882380,0,4,1882380,0,156,10200,10356
596,February,364,813780,1,0,0,1,1882380,0,1,1882380,0,156,10201,10357
597,February,364,813780,1,0,0,1,1882380,0,1,1882380,0,156,10202,10358
598,February,364,813780,2,0,0,2,1882380,0,2,1882380,0,156,10204,10360
599,February,364,813780,1,1,1,0,1875530,0,0,1875530,0,155,10205,10360
600,February,364,813780,1,1,1,0,1868680,0,0,1868680,0,154,10206,10360
601,February,364,813780,4,0,0,4,1868680,0,4,1868680,0,154,10210,10364
602,February,364,813780,1,0,0,1,1868680,0,1,1868680,0,154,10211,10365
603,February,364,813780,4,0,0,4,1868680,0,4,1868680,0,154,10215,10369
604,February,364,813780,1,1,1,0,1861830,0,0,1861830,0,153,10216,10369
605,February,364,813780,3,0,0,3,1861830,0,3,1861830,0,153,10219,10372
606,February,364,813780,3,1,1,2,1854980,0,2,1854980,0,152,10222,10374
607,February,364,813780,2,0,0,2,1854980,0,2,1854980,0,152,10224,10376
608,February,364,813780,3,0,0,3,1854980,0,3,1854980,0,152,10227,10379
609,February,364,813780,3,0,0,3,1854980,0,3,1854980,0,152,10230,10382
610,February,364,813780,1,0,0,1,1854980,0,1,1854980,0,152,10231,10383
611,February,364,813780,1,0,0,1,1854980,0,1,1854980,0,152,10232,10384
612,February,364,813780,4,5,4,0,1827580,0,0,1827580,0,148,10236,10384
613,February,364,813780,3,0,0,3,1827580,0,3,1827580,0,148,10239,10387
614,February,364,813780,1,0,0,1,1827580,0,1,1827580,0,148,10240,10388
615,February,364,813780,1,1,1,0,1820730,0,0,1820730,0,147,10241,10388
616,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10245,10392
617,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10247,10394
618,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10251,10398
619,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10253,10400
620,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10255,10402
621,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10258,10405
622,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10259,10406
623,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10260,10407
624,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10261,10408
625,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10265,10412
626,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10268,10415
627,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10271,10418
628,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10272,10419
629,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10273,10420
630,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10274,10421
631,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10276,10423
632,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10278,10425
633,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10281,10428
634,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10283,10430
635,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10285,10432
636,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10286,10433
637,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10288,10435
638,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10290,10437
639,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10293,10440
640,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10296,10443
641,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10300,10447
642,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10304,10451
643,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10307,10454
644,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10310,10457
645,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10312,10459
646,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10315,10462
647,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10318,10465
648,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10321,10468
649,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10325,10472
650,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10327,10474
651,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10330,10477
652,February,364,813780,2,0,0,2,1820730,0,2,1820730,0,147,10332,10479
653,February,364,813780,3,0,0,3,1820730,0,3,1820730,0,147,10335,10482
654,February,364,813780,1,0,0,1,1820730,0,1,1820730,0,147,10336,10483
655,February,364,813780,4,0,0,4,1820730,0,4,1820730,0,147,10340,10487
